"","SNP","Chromosome","Position","trait1"
"3106","rs111477672",8,117950765,"0.5458"
"3107","rs61753798",8,121530091,"0.5148"
"3108","rs72680535",8,121550820,"0.429"
"3109","rs3802264",8,123966083,"0.9803"
"3110","rs71514792",8,123985980,"0.8729"
"3111","rs16898012",8,124138859,"0.06373"
"3112","rs7014678",8,124448736,"0.8197"
"3113","rs140625723",8,125711808,"0.466"
"3114","rs966185",8,131124535,"0.1524"
"3115","rs75375911",8,131140203,"0.8056"
"3116","rs76608695",8,133074471,"0.3481"
"3117","rs3802261",8,133074831,"0.8827"
"3118","rs78569303",8,133075666,"0.3866"
"3119","rs2436130",8,133135591,"0.2208"
"3120","rs146830560",8,133136256,"0.2841"
"3121","rs1437824",8,133136549,"0.7443"
"3122","rs141143602",8,133139038,"0.757"
"3123","rs3739423",8,135614709,"0.4858"
"3124","rs187529527",8,135669922,"0.3021"
"3125","rs16908301",8,139143433,"0.3905"
"3126","rs117634087",8,139163623,"0.5061"
"3127","rs753779",8,142228783,"0.7305"
"3128","rs147582002",8,143694767,"0.5016"
"3129","rs28686812",8,143694767,"0.6441"
"3130","rs2257840",8,143809189,"0.00403"
"3131","rs5297",8,143955653,"0.9688"
"3132","rs5313",8,143994257,"0.3941"
"3133","rs4464948",8,144103433,"0.3965"
"3134","rs142745642",8,144510503,"0.9029"
"3135","rs71520524",8,144557741,"0.7276"
"3136","rs921669",8,144735346,"0.8843"
"3137","rs144565607",8,144895016,"0.5944"
"3138","rs35134741",8,144993005,"0.2646"
"3139","rs34674752",8,145154224,"0.7077"
"3140","rs11541804",8,145154283,"0.05878"
"3141","rs34383175",8,145584692,"0.105"
"3142","rs13277542",8,145747919,"0.1446"
"3143","rs117151477",8,146106442,"0.5629"
"3144","rs139779460",8,146277980,"0.6921"
"3145","rs149525775",8,17503258,"0.9493"
"3146","rs17689740",8,17503315,"0.1548"
"3147","rs73206291",8,17612692,"0.3651"
"3148","rs536438281",8,7829274,"0.5293"
"3149","rs199927285",8,7830673,"0.1646"
"3150","rs57153318",8,8090316,"0.9081"
"3151","rs77843000",8,11223281,"0.04871"
"3152","rs9694759",8,11990017,"0.2254"
"3153","rs61746909",8,39180560,"0.9968"
"3154","rs73677971",8,43211948,"0.1087"
"3155","rs2975982",8,56365425,"0.2447"
"3156","rs76586547",8,142477590,"0.7394"
"3157","rs186885699",8,142480803,"0.4326"
"3158","rs2748404",8,142505553,"0.3884"
"3159","rs2748404",8,142505553,"0.3884"
"3160","rs75683128",8,142506569,"0.3097"
"3161","rs4489360",8,146220423,"0.363"
"3162","rs4642756",9,101084,"0.6099"
"3163","rs10759007",9,8859984,"0.5331"
"3164","rs10815977",9,8860357,"0.6515"
"3165","rs10967853",9,27282615,"0.1517"
"3166","rs79308886",9,86690608,"0.2578"
"3167","rs73650957",9,93926006,"0.8445"
"3168","rs7045740",9,93926651,"0.04676"
"3169","rs138862403",9,93927607,"0.5855"
"3170","rs2809436",9,129034536,"0.4224"
"3171","rs3814127",9,129265740,"0.05701"
"3172","rs145075109",9,131123019,"0.3682"
"3173","rs137948216",9,138396141,"0.9348"
"3174","rs41306696",9,116303777,"0.5238"
"3175","rs3217751",9,130552913,"0.7639"
"3176","rs3739648",9,5774223,"0.04332"
"3177","rs67906804",9,19376259,"0.4942"
"3178","rs3739670",9,100819191,"0.6545"
"3179","rs3739670",9,100819191,"0.6545"
"3180","rs41274268",9,100886902,"0.8218"
"3181","rs11545137",9,101984148,"0.3931"
"3182","rs13301623",9,114305956,"0.8341"
"3183","rs7855745",9,114982463,"0.01583"
"3184","rs786969",9,115449559,"0.6729"
"3185","rs3810910",9,115931704,"0.004675"
"3186","rs1058278",9,117406601,"0.6932"
"3187","rs12376606",9,125865635,"0.2463"
"3188","rs56320611",9,129267150,"0.8204"
"3189","rs505268",9,130493723,"0.3989"
"3190","rs41276236",9,130931422,"0.3707"
"3191","rs56363747",9,131123019,"0.4583"
"3192","rs41275930",9,131670216,"0.852"
"3193","rs184457",9,131940036,"0.5021"
"3194","rs11792889",9,133779450,"0.7361"
"3195","rs1183768",9,135203229,"0.7022"
"3196","rs56739836",9,136336222,"0.8571"
"3197","rs56739836",9,136336222,"0.8571"
"3198","rs3928777",9,138376976,"0.844"
"3199","rs149807944",9,138902239,"0.2816"
"3200","rs117208709",9,139273339,"0.626"
"3201","rs2229974",9,139391637,"0.06538"
"3202","rs35643193",9,140127549,"0.5228"
"3203","rs12377",9,34372365,"0.7444"
"3204","rs12377",9,34372365,"0.7444"
"3205","rs12377",9,34372365,"0.7444"
"3206","rs56077544",9,35661852,"0.4988"
"3207","rs149557496",9,35906657,"0.9193"
"3208","rs550951146",9,38069199,"0.02666"
"3209","rs4742277",9,713307,"0.9565"
"3210","rs25688",9,74360232,"0.6627"
"3211","rs113149366",9,89560441,"0.593"
"3212","rs41306241",9,90341136,"0.254"
"3213","rs34075341",9,91616845,"0.1026"
"3214","rs41277835",9,94485972,"0.6442"
"3215","rs41277835",9,94485972,"0.6442"
"3216","rs41277835",9,94485972,"0.6442"
"3217","rs61742574",9,95077468,"0.2239"
"3218","rs636922",9,215264,"0.3097"
"3219","rs7869327",9,215496,"0.9793"
"3220","rs10814431",9,377113,"0.9986"
"3221","rs279877",9,991118,"0.8645"
"3222","rs10959119",9,1057530,"0.973"
"3223","rs12379259",9,2622121,"0.4153"
"3224","rs6148",9,2648775,"0.04997"
"3225","rs2173904",9,2828763,"0.03549"
"3226","rs2173904",9,2828763,"0.03549"
"3227","rs301430",9,4576678,"0.1696"
"3228","rs7039966",9,4599899,"0.2646"
"3229","rs3739646",9,5762602,"0.326"
"3230","rs117996258",9,6011143,"0.9023"
"3231","rs151268759",9,6588407,"0.881"
"3232","rs13289273",9,6620193,"0.1152"
"3233","rs13289273",9,6620218,"0.1152"
"3234","rs10977171",9,8518053,"0.5337"
"3235","rs3763653",9,8518397,"0.4235"
"3236","rs76732998",9,14611847,"0.2125"
"3237","rs7033371",9,14735139,"0.01619"
"3238","rs1032474",9,14775882,"0.2477"
"3239","rs10961700",9,14776143,"0.9926"
"3240","rs7023244",9,14819349,"0.8191"
"3241","rs1049430",9,17796669,"0.04424"
"3242","rs2229536",9,19116547,"0.459"
"3243","rs181079415",9,19515848,"0.7751"
"3244","rs56035072",9,21206764,"0.02704"
"3245","rs3739548",9,26892634,"0.508"
"3246","rs3739548",9,26892634,"0.508"
"3247","rs9103",9,27546825,"0.5821"
"3248","rs9103",9,27546825,"0.5821"
"3249","rs12985",9,32450204,"0.9746"
"3250","rs3739677",9,33461877,"0.6911"
"3251","rs79583803",9,33918815,"0.5004"
"3252","rs16935457",9,34242095,"0.004792"
"3253","rs3135929",9,34251954,"0.8324"
"3254","rs17350674",9,34306408,"0.1119"
"3255","rs472644",9,34724061,"0.3289"
"3256","rs188569841",9,35381575,"0.9891"
"3257","rs77534613",9,35650861,"0.8323"
"3258","rs10441724",9,35659417,"0.03728"
"3259","rs77984049",9,35674351,"0.0549"
"3260","rs10814270",9,35704155,"0.02015"
"3261","rs11541908",9,35705761,"0.1891"
"3262","rs34312177",9,35748671,"0.03711"
"3263","rs147813967",9,38068328,"0.4557"
"3264","rs61741825",9,38397144,"0.813"
"3265","rs150196189",9,38586235,"0.4351"
"3266","rs148902919",9,38615630,"0.5281"
"3267","rs187518165",9,38615630,"0.4348"
"3268","rs138164531",9,39178218,"0.7012"
"3269","rs62551518",9,70647729,"0.4107"
"3270","rs2095876",9,71862989,"0.9034"
"3271","rs140442228",9,71863037,"0.505"
"3272","rs41277929",9,72329697,"0.1875"
"3273","rs2589615",9,75303657,"0.09413"
"3274","rs71507808",9,75451074,"0.4442"
"3275","rs41287433",9,77676280,"0.442"
"3276","rs11519",9,77676285,"0.6079"
"3277","rs577993",9,79321867,"0.3793"
"3278","rs611461",9,79325600,"0.34"
"3279","rs149694033",9,79938032,"0.7154"
"3280","rs1801258",9,80049296,"0.4634"
"3281","rs1801258",9,80049296,"0.4634"
"3282","rs1801258",9,80049296,"0.4634"
"3283","rs3739474",9,80919758,"0.699"
"3284","rs4877746",9,85861197,"0.9066"
"3285","rs796003",9,86595799,"0.197"
"3286","rs4076795",9,90501447,"0.777"
"3287","rs78280708",9,92020510,"0.1908"
"3288","rs8252",9,92221008,"0.9833"
"3289","rs189619241",9,95077946,"0.9068"
"3290","rs62566400",9,95087642,"0.1937"
"3291","rs17519719",9,95218601,"0.2554"
"3292","rs34758505",9,95277359,"0.13"
"3293","rs41278286",9,96055074,"0.6867"
"3294","rs73523907",9,96422781,"0.9434"
"3295","rs1536690",9,97055308,"0.2338"
"3296","rs1536690",9,97055308,"0.2338"
"3297","rs2280301",9,97349617,"0.4784"
"3298","rs2280301",9,97349617,"0.4784"
"3299","rs1867279",9,100616022,"0.4767"
"3300","rs701378",9,100885138,"0.5564"
"3301","rs701379",9,100886851,"0.6408"
"3302","rs337585",9,101498539,"0.4808"
"3303","rs41283630",9,101552581,"0.1481"
"3304","rs41283630",9,101552581,"0.1481"
"3305","rs35494947",9,101797676,"0.543"
"3306","rs41274979",9,104086992,"0.7979"
"3307","rs10512282",9,104334332,"0.5074"
"3308","rs62000403",9,104335586,"0.05537"
"3309","rs62000403",9,104335586,"0.05537"
"3310","rs75201933",9,104335702,"0.5989"
"3311","rs16920497",9,104335702,"0.5878"
"3312","rs145905812",9,104353911,"0.08939"
"3313","rs57596144",9,104355725,"0.6672"
"3314","rs76017116",9,107332378,"0.4915"
"3315","rs12335657",9,110251603,"0.9916"
"3316","rs2275640",9,111696212,"0.04185"
"3317","rs190970483",9,113196748,"0.000289"
"3318","rs190970483",9,113196748,"0.000289"
"3319","rs1322257",9,114480545,"0.4421"
"3320","rs111976327",9,116026380,"0.4827"
"3321","rs3750533",9,116060247,"0.7005"
"3322","rs752757",9,116122954,"0.9435"
"3323","rs752757",9,116122954,"0.9435"
"3324","rs111841972",9,116191205,"0.6275"
"3325","rs147277754",9,116854715,"0.2598"
"3326","rs3181371",9,117665567,"0.2874"
"3327","rs12375498",9,118950001,"0.1362"
"3328","rs80284365",9,118950204,"0.8076"
"3329","rs117752286",9,119124873,"0.03062"
"3330","rs12379904",9,123666856,"0.945"
"3331","rs9408926",9,123914873,"0.006312"
"3332","rs61745682",9,123929768,"0.1259"
"3333","rs41302655",9,124931967,"0.003759"
"3334","rs10760214",9,125002247,"0.05828"
"3335","rs117703463",9,125512941,"0.7423"
"3336","rs34200683",9,129459313,"0.2093"
"3337","rs34200683",9,129459313,"0.2093"
"3338","rs10760450",9,129459626,"0.3795"
"3339","rs550564099",9,130331333,"0.7697"
"3340","rs61745122",9,130476665,"0.7912"
"3341","rs201375855",9,130487077,"0.9505"
"3342","rs201375855",9,130487077,"0.9505"
"3343","rs482095",9,130493514,"0.4044"
"3344","rs41276214",9,130500943,"0.5968"
"3345","rs571996329",9,130575552,"0.3903"
"3346","rs571996329",9,130575552,"0.3903"
"3347","rs35701259",9,130674754,"0.1217"
"3348","rs7258",9,131196698,"0.4513"
"3349","rs55756367",9,131572430,"0.997"
"3350","rs141348351",9,132382702,"0.3411"
"3351","rs111440015",9,132572673,"0.5693"
"3352","rs1503375",9,132623292,"0.4081"
"3353","rs3739859",9,132652340,"0.5543"
"3354","rs41279182",9,132901933,"0.5577"
"3355","rs8503",9,132902196,"0.5529"
"3356","rs73551849",9,133558208,"0.1592"
"3357","rs33977130",9,133761683,"0.6447"
"3358","rs10901345",9,133946943,"0.4504"
"3359","rs353512",9,133996209,"0.9601"
"3360","rs185686983",9,134133533,"0.7032"
"3361","rs34553878",9,134334610,"0.758"
"3362","rs11243406",9,134390869,"0.2406"
"3363","rs11243406",9,134390869,"0.2406"
"3364","rs562350",9,135374900,"0.3718"
"3365","rs547508699",9,135946624,"0.2771"
"3366","rs150606269",9,135976941,"0.7105"
"3367","rs41302673",9,136270536,"0.7674"
"3368","rs2285484",9,136271843,"0.4281"
"3369","rs1055432",9,136324237,"0.9232"
"3370","rs1055432",9,136324237,"0.9232"
"3371","rs2073875",9,136412211,"0.9072"
"3372","rs113048552",9,136440371,"0.6019"
"3373","rs129932",9,136536677,"0.6264"
"3374","rs56006146",9,136640141,"0.4538"
"3375","rs4520243",9,137775167,"0.5448"
"3376","rs4521835",9,137779285,"0.1089"
"3377","rs147539232",9,137804878,"0.2623"
"3378","rs147539232",9,137804903,"0.2623"
"3379","rs139501733",9,139252581,"0.9259"
"3380","rs3812561",9,139270878,"0.4511"
"3381","rs10781507",9,139272035,"0.3803"
"3382","rs45519739",9,139345848,"0.05041"
"3383","rs945386",9,139693599,"0.004691"
"3384","rs7859194",9,139694569,"0.003739"
"3385","rs2811748",9,139726241,"0.7734"
"3386","rs12555238",9,139743514,"0.3888"
"3387","rs13301354",9,139924646,"0.785"
"3388","rs62584466",9,139942839,"0.3587"
"3389","rs968733",9,139981627,"0.1523"
"3390","rs6293",9,140051240,"0.9441"
"3391","rs6606565",9,140123131,"0.8019"
"3392","rs6606565",9,140123131,"0.8019"
"3393","rs146836979",9,140150411,"0.0984"
"3394","rs28685844",9,140201625,"0.1574"
"3395","rs7020732",9,140247143,"0.2493"
"3396","rs61754920",9,140392614,"0.3949"
"3397","rs78784297",9,140444651,"0.9739"
"3398","rs2278973",9,141016258,"0.2054"
"3399","rs2278973",9,141016258,"0.2054"
"3400","rs343500",9,6015013,"0.4996"
"3401","rs3758327",9,130700727,"0.5949"
"3402","rs148167113",9,139369067,"0.7098"
"3403","rs137883250",9,133884599,"0.7939"
"3404","rs353513",9,133995958,"0.7184"
"3405","rs1134170",9,137735274,"0.1787"
"3406","rs114397995",9,14990319,"0.4551"
"3407","rs1999662",9,84531450,"0.8084"
"3408","rs11141677",9,89699192,"0.338"
"3409","rs16911483",9,99488914,"0.7926"
"3410","rs10901233",9,135961795,"0.405"
